-0.003402 0.924573 1
-1.369159 1.640602 1
-1.351138 2.486008 0
0.967854 2.907986 1
1.408813 0.243365 1
-0.059970 4.494049 0
0.775899 2.481127 1
-0.934096 2.028727 1
-1.870960 3.423275 0
-0.126947 3.833407 1
-0.824642 3.248447 1
1.674868 1.730466 0
0.070143 1.878762 1
-0.786640 2.026415 1
-1.185063 2.198385 1
1.513642 3.514418 0
0.498366 0.180604 1
-1.875984 3.934034 0
0.133289 3.864838 1
-0.526383 1.927629 1
1.286562 4.267059 0
-0.862658 2.578076 1
-0.601452 2.754057 1
1.685443 1.909485 0
-1.058135 1.948120 1
-1.405686 2.646528 0
-1.842746 0.336477 1
1.501595 2.784246 0
-0.227809 0.893694 1
1.848529 3.233909 0
0.473663 4.202714 0
-0.601338 1.215036 1
1.506654 1.903347 0
-1.880744 2.049930 0
-1.385452 1.991091 1
1.182047 4.876387 0
-0.993480 0.399236 1
-0.036429 3.006335 1
0.522634 2.061267 1
1.932656 4.330624 0
1.207510 0.658712 1
-0.418278 4.205954 0
-1.203849 1.354147 1
-0.407840 3.210427 1
-0.201727 1.800861 1
-0.844531 0.339919 1
-1.197140 3.192664 0
-0.756036 0.386892 1
-1.923191 1.704026 0
-0.050543 0.864196 1
0.956094 1.414380 1
-1.407534 4.953267 0
-0.549107 3.195047 1
0.367682 4.966908 0
-1.794949 2.875423 0
1.438026 4.265701 0
0.827308 1.274686 1
0.777324 4.529324 0
0.103066 0.461855 1
0.191801 4.876673 0
-0.189827 4.184088 0
-1.826726 3.266291 0
-0.098598 1.771548 1
0.922546 2.472763 1
0.780459 1.090005 1
0.669567 2.170691 1
0.003508 4.077542 1
-0.300834 4.318000 0
-0.181929 0.083560 1
1.427927 2.528902 0
0.367186 3.582441 1
-0.564317 1.493118 1
1.885701 0.266259 1
-1.182046 2.485959 1
-1.417509 3.762193 0
-0.109894 2.990830 1
0.357025 2.579225 1
-0.994303 0.323033 1
1.480619 4.910304 0
0.236637 2.826347 1
-1.199754 1.132755 1
1.997631 3.504693 0
-1.831763 2.120996 0
0.258154 2.482885 1
-0.236355 2.107601 1
-1.990570 0.163539 1
-1.447966 1.806391 1
-0.674674 0.547169 1
-0.341880 2.679099 1
0.426503 2.800764 1
-0.846966 0.395761 1
-1.366725 4.387574 0
0.379989 2.048715 1
1.768486 2.325760 0
-0.432785 2.506404 1
-1.878314 2.959326 0
0.911327 0.149145 1
-0.828785 3.849456 0
-0.183887 4.286711 0
-0.934127 4.474698 0
-0.884550 1.344128 1
1.710590 2.084355 0
0.520415 1.294894 1
0.105220 0.223169 1
1.179195 0.664653 1
0.419146 0.415286 1
-1.151668 3.815527 0
1.842288 4.035401 0
-1.308607 4.513468 0
-0.911071 2.823259 1
-0.384103 1.513268 1
-1.373932 0.659030 1
-0.670069 2.246604 1
1.606789 3.932554 0
-0.773347 0.840827 1
0.725802 2.927629 1
-0.252036 3.045489 1
-1.990413 0.335474 1
1.472307 2.643508 0
-1.553086 3.314377 0
0.646529 3.582576 1
0.983731 4.368576 0
-0.081518 3.532524 1
0.723182 3.262344 1
0.436793 4.765138 0
-1.131518 0.065863 1
-0.977275 1.868189 1
-1.420086 2.940819 0
1.291834 0.233378 1
-0.501301 0.648109 1
-1.140636 0.280626 1
0.860590 3.259160 1
0.660892 3.587721 1
0.875707 2.666499 1
-1.015016 4.153277 0
-1.215299 4.539391 0
0.188682 4.710540 0
1.126374 0.133955 1
0.594451 2.311945 1
0.717039 1.289055 1
-0.338334 4.481902 0
-0.916066 3.355489 0
-0.919928 2.079811 1
-0.962953 0.464883 1
-0.149449 3.169682 1
-1.109606 3.387394 0
0.760246 4.688729 0
-0.682757 1.776423 1
0.621161 0.241188 1
1.554338 4.507680 0
1.515572 0.423798 1
1.237657 2.130318 1
-1.892529 2.955039 0
-0.188582 3.377402 1
-1.786413 0.660572 1
1.733166 2.344066 0
-1.886021 1.021375 0
-1.440356 1.492564 1
0.480949 1.995864 1
-0.434042 0.414375 1
-1.867563 3.070439 0
1.041415 3.615854 0
0.207335 0.448323 1
-1.686179 1.035619 1
-1.448391 4.835199 0
-1.565361 0.083976 1
-1.792802 4.590371 0
-0.228565 0.393336 1
0.036328 4.478567 0
1.016590 2.812393 1
-1.888689 3.437195 0
-1.874832 0.281612 1
1.566856 0.856015 1
-0.580660 2.559757 1
0.281503 3.731622 1
0.379305 3.017425 1
-0.558351 1.775900 1
-0.693377 4.561230 0
-0.220621 2.025555 1
-1.522521 2.913734 0
-0.511397 1.140148 1
0.398168 2.119752 1
-1.415585 0.212003 1
0.010470 3.275929 1
1.752456 1.283825 0
-1.129342 4.829708 0
1.776816 1.244782 0
-1.910944 4.179591 0
-0.319362 1.885495 1
-0.608522 4.952676 0
-1.506306 4.713479 0
0.376081 2.419178 1
-0.808496 4.603379 0
-0.415674 3.713603 1
-0.696852 2.577257 1
-0.698130 3.489689 1
0.973924 4.625047 0
-1.512448 4.447924 0
1.869640 3.122527 0
0.179082 4.527620 0
1.525082 3.812174 0
1.485863 4.127373 0
-1.954435 4.468648 0
0.645571 2.157753 1
-0.916685 0.046311 1
-0.311656 1.971261 1
1.807832 0.080530 1
1.512351 1.249169 1
1.747128 1.370847 0
1.970218 1.312844 0
1.158483 1.590109 1
1.842026 2.665509 0
-1.027876 0.411973 1
-0.309254 1.052206 1
0.827600 4.837285 0
-1.536139 2.940853 0
0.919567 4.937155 0
-0.345420 3.706415 1
1.524642 0.375189 1
-1.308665 0.759946 1
-1.662800 2.974598 0
0.184966 0.181290 1
0.444103 2.121646 1
-0.855633 2.739038 1
0.793995 1.393231 1
1.241506 2.440597 1
0.386672 3.854415 1
-1.915115 4.198495 0
1.413111 2.219539 0
-1.799439 2.800889 0
-0.354541 0.830527 1
-1.406606 0.706283 1
-1.385855 2.809968 0
1.530158 0.173485 1
0.548125 0.276867 1
-1.253255 3.606656 0
0.601172 3.664638 1
1.030357 1.306593 1
-1.370973 0.218405 1
1.236505 4.278777 0
-0.710692 3.097514 1
-0.624500 4.594975 0
-0.438457 1.825481 1
1.034776 1.218318 1
1.236016 4.044171 0
1.215366 1.101843 1
1.899758 4.760949 0
-0.553499 0.642380 1
0.056733 1.220824 1
-1.347309 0.756073 1
-0.801848 1.749296 1
1.490184 4.749155 0
-1.668853 3.150676 0
-1.155401 1.200218 1
0.695264 0.101380 1
-1.616804 4.980716 0
0.559115 2.198370 1
1.660552 0.150823 1
1.219081 3.369160 0
-0.904687 3.068871 1
-0.069335 0.388348 1
1.336571 2.288029 1
-1.880563 0.978839 0
0.344326 2.720213 1
-0.240270 3.746272 1
0.781029 3.697353 0
-1.603546 2.839016 0
0.757207 0.909502 1
-1.208247 4.502257 0
-0.312224 4.358772 0
1.682910 2.588715 0
1.471590 2.802531 0
1.829668 3.915178 0
0.362683 3.810936 1
-0.172529 4.322495 0
-0.496155 4.697669 0
1.768674 1.050520 0
-0.411442 4.860140 0
-0.376512 4.916106 0
0.064283 4.229023 0
0.929903 1.056640 1
0.341101 4.157946 0
1.116525 1.372884 1
-1.946041 4.885348 0
-1.299887 2.177168 1
1.395296 0.478779 1
1.812706 3.583608 0
0.625048 4.552968 0
-0.000971 1.234664 1
0.691124 4.783124 0
-1.554273 0.243711 1
1.584635 0.268002 1
-0.964615 1.466492 1
-1.897487 3.323591 0
-0.893922 2.708495 1
0.042091 0.044976 1
1.012108 0.478990 1
1.362338 2.660791 0
-0.518501 4.270371 0
0.036911 2.727016 1
-0.841969 1.790258 1
0.564635 1.213422 1
-1.700907 1.487104 0
-1.386888 2.872652 0
0.177414 4.130295 0
0.124621 3.278926 1
1.499205 2.136570 0
0.837543 0.668237 1
0.882450 3.675070 0
1.193463 4.985660 0
-0.893148 1.544442 1
-1.975491 0.148700 1
-0.381255 4.233559 0
0.247592 3.875306 1
0.803144 0.355629 1
-0.718143 4.951469 0
-0.283290 4.808116 0
-1.068087 2.519753 1
-0.963825 1.931281 1
-1.686076 4.016987 0
-1.150739 3.048181 0
-0.163269 0.435582 1
-1.852199 0.842842 0
-1.116945 3.787813 0
1.614329 0.095648 1
1.018778 0.901477 1
-0.687928 3.804109 0
-1.159859 3.663522 0
0.430134 3.859667 1
0.031062 1.541598 1
1.372236 4.141149 0
-0.805546 1.361182 1
1.159411 2.657958 1
1.104748 0.244484 1
1.671391 4.273340 0
1.409176 0.650815 1
-0.142784 1.557384 1
-1.130882 2.506272 1
-0.079820 2.190216 1
-0.964732 1.918137 1
-0.171309 0.067558 1
0.255691 3.925954 1
1.097333 3.869790 0
0.071580 1.909335 1
0.183565 0.128303 1
0.760746 1.944752 1
1.415561 4.944000 0
0.644747 3.218716 1
0.081566 2.186869 1
0.770559 2.191197 1
-0.831833 2.724670 1
0.273610 3.781729 1
1.425643 3.928410 0
-0.969599 1.682279 1
-1.105099 2.582085 1
0.880332 3.404490 0
0.119714 1.420029 1
-0.135645 1.521310 1
-1.768145 4.919920 0
0.744516 3.019275 1
-1.961422 1.881578 0
1.971222 4.317674 0
-0.539538 3.269961 1
0.029112 4.427536 0
-1.634536 0.999589 1
-0.705014 1.917039 1
0.979407 4.460745 0
-1.440986 3.006313 0
0.711324 1.986768 1
1.750873 4.507781 0
1.655083 3.289007 0
0.329817 2.218497 1
1.767229 0.242716 1
0.991845 4.998855 0
-1.869891 2.170451 0
0.414504 0.210859 1
1.241623 2.982158 0
1.622826 0.877606 1
-0.998305 2.064923 1
-1.755887 1.708949 0
0.451610 1.923874 1
0.900790 1.788772 1
-0.892304 4.324755 0
1.836067 4.773775 0
-0.950781 4.483676 0
1.425245 0.880377 1
0.218146 2.193828 1
0.479099 2.481718 1
-0.050765 1.838680 1
-0.015541 2.599179 1
